Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
21_04_28 21:24:25.007;55;I;5;1;F204;115;;e32082000fc10500ce36883eb5f0693f502fd33dfbf393be9dd0343f20b441bf69568dbf83e32082000fc105000bd6483e044a0abf6ea40f3f8581183f53d68cbf4fa3373ee10683bf83e32082000fc105001a65973ea11b573fac27ee3dd0ede0be5a9449bfed7925c046c4a5be05fffffffc
21_04_28 21:24:35.059;56;I;5;1;F204;115;;df0320010fc10500ce36883eb5f0693f502fd33dfbf393bee84b323fe59634bf8c399fbf83df0320010fc1050027fc4b3e28000abf7ec50e3f5752193f31b388bf7e22853efd2a93bf83df0320010fc10500cec69d3e058e583f7af9413e3ca6c8be7e9225bfcc8963bf6b371abf05fffffffc
21_04_28 21:24:55.142;57;I;5;1;F204;115;;6a3156020fc105000ee13a3f442e1b3f9aa79d3e11868ebdb8522d3f5d4916bfacf5b5bf036a3156020fc1050046324dbe90da22bfee19c33d8e2d3d3f70a979bf7d6dbd3ebaa4a8bf036a3156020fc10500f50d3e3f0bc5183f889d973ebe4d91bd7c074ebe832d1fbf75613cbf05fbfffffc
21_04_28 21:25:05.201;58;I;5;1;F204;115;;3fabef020fc10500862e2e3f34981d3f8634bf3ef2c20bbe22aa283fe79001bf7540b8bf033fabef020fc105006020c9bd5b5b2bbfd3438c3d9cb43b3fee7665bfebb2c73e090dacbf033fabef020fc105000b0f2e3fc1971d3fb19ebf3ee2f80bbed832823e432112be4a1c71bf05fbfffffc
21_04_28 21:25:15.274;59;I;5;1;F204;115;;f13989030fc105002e02223fa0e41b3f49cadd3ee06a4fbe15b7173ff28eefbe82e1b3bf03f13989030fc105007da46ebae14430bf0a2b033d8477393f292255bf47d7db3e8b4aa5bf03f13989030fc10500f9e61f3f4aa61c3f150de23e8a0b4ebed5b4c23ed840cd3d5b2669bf05fbfffffc
21_04_28 21:25:16.252;60;I;2;1;4216;66;;ae12201546137900b2000000390042001b000000000008000a000a00090000301000e01e20390000b7d289605a04121001a61d19720ebad2896036ab00001a00fc1e
21_04_28 21:25:16.252;61;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_28 21:25:25.316;62;I;5;1;F204;115;;40a222040fc105003606143f72ea183f517afb3ed42285be8cc50b3f32ccd9be5ab0abbf0340a222040fc1050087f3bdbdde45343f5c8e893bb43334bfb59844bf9344de3e1dc49cbf0340a222040fc105000ce6103f87b1193fffd8003f5b6883be1b77cc3ebf88663ed45474bf05fbfffffc
21_04_28 21:25:35.374;63;I;5;1;F204;115;;651dbc040fc105007a97063f1136153f78b5093f54659dbed4d5173f911d83bec37ba5bf03651dbc040fc105004c2c32be9335363fb8d0113d92fa2dbf0d581fbf217ab03e0606a1bf03651dbc040fc10500e048023f0cc2153ffef10d3f01bd9abe4ce7c73e57b4913e19e85ebf05fbfffffc
21_04_28 21:25:45.420;64;I;5;1;F204;115;;826458050fc105006a5dff3e5599133f47400f3fa774a6be1718de3ecbc6b9bed6ac8fbf83826458050fc10500643259be0b27373f86be4e3dc4ed29bf79fe23bf4ca8cf3ec24f80bf83826458050fc10500c1e5e53e177c103f39c7193f54a0b0be2be9ab3e7fa0a13e3b8f58bf05fffffffc
